Link,grandeur,timestamp,type,unite,value
Amberieu#Badoit,ligneRouteCapa,2018-05-28 12:00:00,road,camions,8.502988989200134
Amberieu#Badoit,ligneRouteCapa,2018-06-04 12:00:00,road,camions,8.502988989200134
Amberieu#Badoit,ligneRouteCapa,2018-06-11 12:00:00,road,camions,8.45893542383179
Amberieu#Badoit,ligneRouteCapa,2018-06-18 12:00:00,road,camions,8.45893542383179
Amberieu#Badoit,ligneRouteCapa,2018-06-25 12:00:00,road,camions,8.45893542383179
Vinay#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,11.509147277137325
Vinay#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,11.509147277137325
Vinay#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,11.509147277137325
Vinay#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,11.556530892814939
Vinay#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,11.556530892814939
Vinay#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,11.556530892814939
Vinay#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,11.556530892814939
Vinay#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,11.497141567384947
Vinay#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,11.497141567384947
Vinay#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,11.497141567384947
Vinay#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,11.497141567384947
Vinay#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,9.197713253907956
Vinay#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,10.73581015253288
Vinay#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,10.73581015253288
Vinay#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,10.73581015253288
Vinay#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,8.588648122026305
Vinay#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,5.039999999999999
Vinay#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,9.6
Vinay#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,8.162869429632128
Vinay#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,10.203586787040159
Vinay#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,10.203586787040159
Vinay#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,10.150722508598149
Vinay#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,10.150722508598149
Vinay#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,10.150722508598149
Amberieu#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,28.77286819284332
Amberieu#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,28.77286819284332
Amberieu#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,28.77286819284332
Amberieu#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,28.891327232037355
Amberieu#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,28.891327232037355
Amberieu#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,28.891327232037355
Amberieu#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,28.891327232037355
Amberieu#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,28.742853918462373
Amberieu#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,28.742853918462373
Amberieu#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,28.742853918462373
Amberieu#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,28.742853918462373
Amberieu#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,22.994283134769894
Amberieu#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,26.839525381332198
Amberieu#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,26.839525381332198
Amberieu#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,26.839525381332198
Amberieu#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,21.471620305065766
Amberieu#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,12.599999999999998
Amberieu#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,24.0
Amberieu#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,20.407173574080318
Amberieu#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,25.508966967600397
Amberieu#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,25.508966967600397
Amberieu#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,25.376806271495372
Amberieu#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,25.376806271495372
Amberieu#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,25.376806271495372
Badoit#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,43.159302289264964
Badoit#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,43.159302289264964
Badoit#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,43.159302289264964
Badoit#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,43.33699084805603
Badoit#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,43.33699084805603
Badoit#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,43.33699084805603
Badoit#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,43.33699084805603
Badoit#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,43.114280877693545
Badoit#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,43.114280877693545
Badoit#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,43.114280877693545
Badoit#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,43.114280877693545
Badoit#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,34.491424702154845
Badoit#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,40.2592880719983
Badoit#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,40.2592880719983
Badoit#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,40.2592880719983
Badoit#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,32.20743045759864
Badoit#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,18.9
Badoit#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,36.0
Badoit#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,30.610760361120487
Badoit#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,38.2634504514006
Badoit#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,38.2634504514006
Badoit#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,38.065209407243046
Badoit#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,38.065209407243046
Badoit#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,38.065209407243046
Salvetat#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,52.750258353546066
Salvetat#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,52.750258353546066
Salvetat#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,52.750258353546066
Salvetat#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,52.96743325873515
Salvetat#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,52.96743325873515
Salvetat#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,52.96743325873515
Salvetat#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,52.96743325873515
Salvetat#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,52.69523218384767
Salvetat#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,52.69523218384767
Salvetat#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,52.69523218384767
Salvetat#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,52.69523218384767
Salvetat#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,42.15618574707813
Salvetat#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,49.20579653244236
Salvetat#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,49.20579653244236
Salvetat#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,49.20579653244236
Salvetat#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,39.36463722595389
Salvetat#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,23.099999999999994
Salvetat#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,44.0
Salvetat#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,37.41315155248059
Salvetat#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,46.76643944060074
Salvetat#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,46.76643944060074
Salvetat#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,46.52414483107485
Salvetat#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,46.52414483107485
Salvetat#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,46.52414483107485
Volvic#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,55.147997369616355
Volvic#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,55.147997369616355
Volvic#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,55.147997369616355
Volvic#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,55.37504386140493
Volvic#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,55.37504386140493
Volvic#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,55.37504386140493
Volvic#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,55.37504386140493
Volvic#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,55.0904700103862
Volvic#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,55.0904700103862
Volvic#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,55.0904700103862
Volvic#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,55.0904700103862
Volvic#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,44.072376008308964
Volvic#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,51.44242364755338
Volvic#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,51.44242364755338
Volvic#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,51.44242364755338
Volvic#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,41.15393891804271
Volvic#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,24.149999999999995
Volvic#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,46.0
Volvic#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,39.11374935032062
Volvic#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,48.89218668790078
Volvic#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,48.89218668790078
Volvic#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,48.638878687032786
Volvic#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,48.638878687032786
Volvic#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,48.638878687032786
Evian#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,62.341214417827175
Evian#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,62.341214417827175
Evian#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,62.341214417827175
Evian#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,62.59787566941425
Evian#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,62.59787566941425
Evian#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,62.59787566941425
Evian#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,62.59787566941425
Evian#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,62.27618349000179
Evian#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,62.27618349000179
Evian#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,62.27618349000179
Evian#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,62.27618349000179
Evian#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,49.82094679200143
Evian#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,58.152304992886435
Evian#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,58.152304992886435
Evian#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,58.152304992886435
Evian#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,46.52184399430915
Evian#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,27.3
Evian#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,52.0
Evian#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,44.215542743840714
Evian#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,55.26942842980086
Evian#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,55.26942842980086
Evian#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,54.98308025490663
Evian#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,54.98308025490663
Evian#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,54.98308025490663
Ostende#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,0.9590956064281104
Ostende#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,0.9590956064281104
Ostende#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,0.9590956064281104
Ostende#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,0.963044241067912
Ostende#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,0.963044241067912
Ostende#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,0.963044241067912
Ostende#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,0.963044241067912
Ostende#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,0.9580951306154122
Ostende#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,0.9580951306154122
Ostende#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,0.9580951306154122
Ostende#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,0.9580951306154122
Ostende#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,0.7664761044923297
Ostende#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,0.8946508460444067
Ostende#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,0.8946508460444067
Ostende#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,0.8946508460444067
Ostende#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,0.7157206768355254
Ostende#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,0.4199999999999999
Ostende#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,0.8
Ostende#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,0.6802391191360108
Ostende#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,0.8502988989200134
Ostende#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,0.8502988989200134
Ostende#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,0.845893542383179
Ostende#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,0.845893542383179
Ostende#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,0.845893542383179
Thionville#Bretigny,ligneRouteCapa,2018-01-15 12:00:00,road,camions,0.9590956064281104
Thionville#Bretigny,ligneRouteCapa,2018-01-22 12:00:00,road,camions,0.9590956064281104
Thionville#Bretigny,ligneRouteCapa,2018-01-29 12:00:00,road,camions,0.9590956064281104
Thionville#Bretigny,ligneRouteCapa,2018-02-05 12:00:00,road,camions,0.963044241067912
Thionville#Bretigny,ligneRouteCapa,2018-02-12 12:00:00,road,camions,0.963044241067912
Thionville#Bretigny,ligneRouteCapa,2018-02-19 12:00:00,road,camions,0.963044241067912
Thionville#Bretigny,ligneRouteCapa,2018-02-26 12:00:00,road,camions,0.963044241067912
Thionville#Bretigny,ligneRouteCapa,2018-03-05 12:00:00,road,camions,0.9580951306154122
Thionville#Bretigny,ligneRouteCapa,2018-03-12 12:00:00,road,camions,0.9580951306154122
Thionville#Bretigny,ligneRouteCapa,2018-03-19 12:00:00,road,camions,0.9580951306154122
Thionville#Bretigny,ligneRouteCapa,2018-03-26 12:00:00,road,camions,0.9580951306154122
Thionville#Bretigny,ligneRouteCapa,2018-04-02 12:00:00,road,camions,0.7664761044923297
Thionville#Bretigny,ligneRouteCapa,2018-04-09 12:00:00,road,camions,0.8946508460444067
Thionville#Bretigny,ligneRouteCapa,2018-04-16 12:00:00,road,camions,0.8946508460444067
Thionville#Bretigny,ligneRouteCapa,2018-04-23 12:00:00,road,camions,0.8946508460444067
Thionville#Bretigny,ligneRouteCapa,2018-04-30 12:00:00,road,camions,0.7157206768355254
Thionville#Bretigny,ligneRouteCapa,2018-05-07 12:00:00,road,camions,0.4199999999999999
Thionville#Bretigny,ligneRouteCapa,2018-05-14 12:00:00,road,camions,0.8
Thionville#Bretigny,ligneRouteCapa,2018-05-21 12:00:00,road,camions,0.6802391191360108
Thionville#Bretigny,ligneRouteCapa,2018-05-28 12:00:00,road,camions,0.8502988989200134
Thionville#Bretigny,ligneRouteCapa,2018-06-04 12:00:00,road,camions,0.8502988989200134
Thionville#Bretigny,ligneRouteCapa,2018-06-11 12:00:00,road,camions,0.845893542383179
Thionville#Bretigny,ligneRouteCapa,2018-06-18 12:00:00,road,camions,0.845893542383179
Thionville#Bretigny,ligneRouteCapa,2018-06-25 12:00:00,road,camions,0.845893542383179
Badoit#Cavaillon,ligneRouteCapa,2018-01-15 12:00:00,road,camions,9.590956064281103
Badoit#Cavaillon,ligneRouteCapa,2018-01-22 12:00:00,road,camions,9.590956064281103
Badoit#Cavaillon,ligneRouteCapa,2018-01-29 12:00:00,road,camions,9.590956064281103
Badoit#Cavaillon,ligneRouteCapa,2018-02-05 12:00:00,road,camions,9.630442410679118
Badoit#Cavaillon,ligneRouteCapa,2018-02-12 12:00:00,road,camions,9.630442410679118
Badoit#Cavaillon,ligneRouteCapa,2018-02-19 12:00:00,road,camions,9.630442410679118
Badoit#Cavaillon,ligneRouteCapa,2018-02-26 12:00:00,road,camions,9.630442410679118
Badoit#Cavaillon,ligneRouteCapa,2018-03-05 12:00:00,road,camions,9.58095130615412
Badoit#Cavaillon,ligneRouteCapa,2018-03-12 12:00:00,road,camions,9.58095130615412
Badoit#Cavaillon,ligneRouteCapa,2018-03-19 12:00:00,road,camions,9.58095130615412
Badoit#Cavaillon,ligneRouteCapa,2018-03-26 12:00:00,road,camions,9.58095130615412
Badoit#Cavaillon,ligneRouteCapa,2018-04-02 12:00:00,road,camions,7.664761044923298
Badoit#Cavaillon,ligneRouteCapa,2018-04-09 12:00:00,road,camions,8.946508460444068
Badoit#Cavaillon,ligneRouteCapa,2018-04-16 12:00:00,road,camions,8.946508460444068
Badoit#Cavaillon,ligneRouteCapa,2018-04-23 12:00:00,road,camions,8.946508460444068
Badoit#Cavaillon,ligneRouteCapa,2018-04-30 12:00:00,road,camions,7.157206768355254
Badoit#Cavaillon,ligneRouteCapa,2018-05-07 12:00:00,road,camions,4.199999999999998
Badoit#Cavaillon,ligneRouteCapa,2018-05-14 12:00:00,road,camions,8.0
Badoit#Cavaillon,ligneRouteCapa,2018-05-21 12:00:00,road,camions,6.802391191360107
Badoit#Cavaillon,ligneRouteCapa,2018-05-28 12:00:00,road,camions,8.502988989200134
Badoit#Cavaillon,ligneRouteCapa,2018-06-04 12:00:00,road,camions,8.502988989200134
Badoit#Cavaillon,ligneRouteCapa,2018-06-11 12:00:00,road,camions,8.45893542383179
Badoit#Cavaillon,ligneRouteCapa,2018-06-18 12:00:00,road,camions,8.45893542383179
Badoit#Cavaillon,ligneRouteCapa,2018-06-25 12:00:00,road,camions,8.45893542383179
Amberieu#Cavaillon,ligneRouteCapa,2018-01-15 12:00:00,road,camions,19.18191212856221
Amberieu#Cavaillon,ligneRouteCapa,2018-01-22 12:00:00,road,camions,19.18191212856221
Amberieu#Cavaillon,ligneRouteCapa,2018-01-29 12:00:00,road,camions,19.18191212856221
Amberieu#Cavaillon,ligneRouteCapa,2018-02-05 12:00:00,road,camions,19.260884821358236
Amberieu#Cavaillon,ligneRouteCapa,2018-02-12 12:00:00,road,camions,19.260884821358236
Amberieu#Cavaillon,ligneRouteCapa,2018-02-19 12:00:00,road,camions,19.260884821358236
Amberieu#Cavaillon,ligneRouteCapa,2018-02-26 12:00:00,road,camions,19.260884821358236
Amberieu#Cavaillon,ligneRouteCapa,2018-03-05 12:00:00,road,camions,19.161902612308246
Amberieu#Cavaillon,ligneRouteCapa,2018-03-12 12:00:00,road,camions,19.161902612308246
Amberieu#Cavaillon,ligneRouteCapa,2018-03-19 12:00:00,road,camions,19.161902612308246
Amberieu#Cavaillon,ligneRouteCapa,2018-03-26 12:00:00,road,camions,19.161902612308246
Amberieu#Cavaillon,ligneRouteCapa,2018-04-02 12:00:00,road,camions,15.329522089846591
Amberieu#Cavaillon,ligneRouteCapa,2018-04-09 12:00:00,road,camions,17.893016920888133
Amberieu#Cavaillon,ligneRouteCapa,2018-04-16 12:00:00,road,camions,17.893016920888133
Amberieu#Cavaillon,ligneRouteCapa,2018-04-23 12:00:00,road,camions,17.893016920888133
Amberieu#Cavaillon,ligneRouteCapa,2018-04-30 12:00:00,road,camions,14.314413536710507
Amberieu#Cavaillon,ligneRouteCapa,2018-05-07 12:00:00,road,camions,8.399999999999999
Amberieu#Cavaillon,ligneRouteCapa,2018-05-14 12:00:00,road,camions,16.0
Amberieu#Cavaillon,ligneRouteCapa,2018-05-21 12:00:00,road,camions,13.604782382720215
Amberieu#Cavaillon,ligneRouteCapa,2018-05-28 12:00:00,road,camions,17.005977978400267
Amberieu#Cavaillon,ligneRouteCapa,2018-06-04 12:00:00,road,camions,17.005977978400267
Amberieu#Cavaillon,ligneRouteCapa,2018-06-11 12:00:00,road,camions,16.91787084766358
Amberieu#Cavaillon,ligneRouteCapa,2018-06-18 12:00:00,road,camions,16.91787084766358
Amberieu#Cavaillon,ligneRouteCapa,2018-06-25 12:00:00,road,camions,16.91787084766358
Evian#Cavaillon,ligneRouteCapa,2018-01-15 12:00:00,road,camions,21.100103341418432
Evian#Cavaillon,ligneRouteCapa,2018-01-22 12:00:00,road,camions,21.100103341418432
Evian#Cavaillon,ligneRouteCapa,2018-01-29 12:00:00,road,camions,21.100103341418432
Evian#Cavaillon,ligneRouteCapa,2018-02-05 12:00:00,road,camions,21.186973303494057
Evian#Cavaillon,ligneRouteCapa,2018-02-12 12:00:00,road,camions,21.186973303494057
Evian#Cavaillon,ligneRouteCapa,2018-02-19 12:00:00,road,camions,21.186973303494057
Evian#Cavaillon,ligneRouteCapa,2018-02-26 12:00:00,road,camions,21.186973303494057
Evian#Cavaillon,ligneRouteCapa,2018-03-05 12:00:00,road,camions,21.07809287353907
Evian#Cavaillon,ligneRouteCapa,2018-03-12 12:00:00,road,camions,21.07809287353907
Evian#Cavaillon,ligneRouteCapa,2018-03-19 12:00:00,road,camions,21.07809287353907
Evian#Cavaillon,ligneRouteCapa,2018-03-26 12:00:00,road,camions,21.07809287353907
Evian#Cavaillon,ligneRouteCapa,2018-04-02 12:00:00,road,camions,16.862474298831255
Evian#Cavaillon,ligneRouteCapa,2018-04-09 12:00:00,road,camions,19.68231861297695
Evian#Cavaillon,ligneRouteCapa,2018-04-16 12:00:00,road,camions,19.68231861297695
Evian#Cavaillon,ligneRouteCapa,2018-04-23 12:00:00,road,camions,19.68231861297695
Evian#Cavaillon,ligneRouteCapa,2018-04-30 12:00:00,road,camions,15.74585489038156
Evian#Cavaillon,ligneRouteCapa,2018-05-07 12:00:00,road,camions,9.239999999999998
Evian#Cavaillon,ligneRouteCapa,2018-05-14 12:00:00,road,camions,17.6
Evian#Cavaillon,ligneRouteCapa,2018-05-21 12:00:00,road,camions,14.965260620992238
Evian#Cavaillon,ligneRouteCapa,2018-05-28 12:00:00,road,camions,18.706575776240296
Evian#Cavaillon,ligneRouteCapa,2018-06-04 12:00:00,road,camions,18.706575776240296
Evian#Cavaillon,ligneRouteCapa,2018-06-11 12:00:00,road,camions,18.60965793242994
Evian#Cavaillon,ligneRouteCapa,2018-06-18 12:00:00,road,camions,18.60965793242994
Evian#Cavaillon,ligneRouteCapa,2018-06-25 12:00:00,road,camions,18.60965793242994
Volvic#Cavaillon,ligneRouteCapa,2018-01-15 12:00:00,road,camions,21.579651144632486
Volvic#Cavaillon,ligneRouteCapa,2018-01-22 12:00:00,road,camions,21.579651144632486
Volvic#Cavaillon,ligneRouteCapa,2018-01-29 12:00:00,road,camions,21.579651144632486
Volvic#Cavaillon,ligneRouteCapa,2018-02-05 12:00:00,road,camions,21.668495424028016
Volvic#Cavaillon,ligneRouteCapa,2018-02-12 12:00:00,road,camions,21.668495424028016
Volvic#Cavaillon,ligneRouteCapa,2018-02-19 12:00:00,road,camions,21.668495424028016
Volvic#Cavaillon,ligneRouteCapa,2018-02-26 12:00:00,road,camions,21.668495424028016
Volvic#Cavaillon,ligneRouteCapa,2018-03-05 12:00:00,road,camions,21.557140438846773
Volvic#Cavaillon,ligneRouteCapa,2018-03-12 12:00:00,road,camions,21.557140438846773
Volvic#Cavaillon,ligneRouteCapa,2018-03-19 12:00:00,road,camions,21.557140438846773
Volvic#Cavaillon,ligneRouteCapa,2018-03-26 12:00:00,road,camions,21.557140438846773
Volvic#Cavaillon,ligneRouteCapa,2018-04-02 12:00:00,road,camions,17.245712351077422
Volvic#Cavaillon,ligneRouteCapa,2018-04-09 12:00:00,road,camions,20.12964403599915
Volvic#Cavaillon,ligneRouteCapa,2018-04-16 12:00:00,road,camions,20.12964403599915
Volvic#Cavaillon,ligneRouteCapa,2018-04-23 12:00:00,road,camions,20.12964403599915
Volvic#Cavaillon,ligneRouteCapa,2018-04-30 12:00:00,road,camions,16.10371522879932
Volvic#Cavaillon,ligneRouteCapa,2018-05-07 12:00:00,road,camions,9.45
Volvic#Cavaillon,ligneRouteCapa,2018-05-14 12:00:00,road,camions,18.0
Volvic#Cavaillon,ligneRouteCapa,2018-05-21 12:00:00,road,camions,15.305380180560244
Volvic#Cavaillon,ligneRouteCapa,2018-05-28 12:00:00,road,camions,19.1317252257003
Volvic#Cavaillon,ligneRouteCapa,2018-06-04 12:00:00,road,camions,19.1317252257003
Volvic#Cavaillon,ligneRouteCapa,2018-06-11 12:00:00,road,camions,19.032604703621526
Volvic#Cavaillon,ligneRouteCapa,2018-06-18 12:00:00,road,camions,19.032604703621526
Volvic#Cavaillon,ligneRouteCapa,2018-06-25 12:00:00,road,camions,19.032604703621526
Salvetat#Cavaillon,ligneRouteCapa,2018-01-15 12:00:00,road,camions,19.18191212856221
Salvetat#Cavaillon,ligneRouteCapa,2018-01-22 12:00:00,road,camions,19.18191212856221
